,product_id,category,product_title,brand,model,features,price,rating,review_count,image_url,main_name,Is_accessory
414,B08P5JVRVH,Basic Cases,"LifeProof Wake Case for Samsung Galaxy S21 Ultra 5G, Shockproof, Drop Proof to 2 Meters, Protective Thin Case, Sustainably Made from Recycled Ocean Plastic, Black",LifeProof,Samsung Galaxy S21 Ultra,"['The stylish and protective WAKE Series case for Samsung Galaxy S21 Ultra 5G survives drops from 2 meters to ensure your smartphone gets the utmost protection', 'Life Proof WAKE is a sea-change in case construction, made from over 85 percent ocean-based recycled plastic, without sacrificing performance', 'Its solid and thin one-piece design is precision made for your phone and with the mellow wave pattern you get a case thats as stylish as protective', 'This ultra-slim, pocket-friendly case has raised screen bumpers to help protect the touchscreen', 'Compatible with Samsung Galaxy S21 Ultra 5G']",747,4.1,213,https://m.media-amazon.com/images/I/71RG2m0erZL.__AC_SX300_SY300_QL70_ML2_.jpg,LifeProof Wake Case for Samsung Galaxy S21 Ultra 5G,1.0
415,B08P5JVRVH,Basic Cases,"LifeProof Wake Case for Samsung Galaxy S21 Ultra 5G, Shockproof, Drop Proof to 2 Meters, Protective Thin Case, Sustainably Made from Recycled Ocean Plastic, Black",LifeProof,Samsung,"['The stylish and protective WAKE Series case for Samsung Galaxy S21 Ultra 5G survives drops from 2 meters to ensure your smartphone gets the utmost protection', 'Life Proof WAKE is a sea-change in case construction, made from over 85 percent ocean-based recycled plastic, without sacrificing performance', 'Its solid and thin one-piece design is precision made for your phone and with the mellow wave pattern you get a case thats as stylish as protective', 'This ultra-slim, pocket-friendly case has raised screen bumpers to help protect the touchscreen', 'Compatible with Samsung Galaxy S21 Ultra 5G']",747,4.1,213,https://m.media-amazon.com/images/I/71RG2m0erZL.__AC_SX300_SY300_QL70_ML2_.jpg,LifeProof Wake Case for Samsung Galaxy S21 Ultra 5G,1.0
416,B09WMBWMNT,Basic Cases,"SUPCASE for Samsung Galaxy S22 Ultra Case with Stand, [Unicorn Beetle Pro] [2 Front Frames] [Built-in Screen Protector & Belt-Clip] Military-Grade Protection Phone Case for Galaxy S22 Ultra, Black",SUPCASE,Samsung Galaxy S22 Ultra 5G,"['Compatibility suitable for Samsung Galaxy S22 Ultra 5G (6.8 inch) 2022 edition only', 'Two front sides  this case contains two front sides (one with built-in screen protector and the other without built-in screen protector)', 'Perfect outdoor shell swivelling belt clip for easy wearing comfort when working, travelling or playing', 'Stand function the case can be transformed into a horizontal support for your smartphone, ideal for watching videos or surfing the internet', 'Perfect fit precise cut-outs, all buttons and ports are easily accessible']",1992,4.3,4,https://m.media-amazon.com/images/I/71rNVezl2IL.__AC_SX300_SY300_QL70_ML2_.jpg,SUPCASE for Samsung Galaxy S22 Ultra Case with Stand,1.0
418,B08PPW46W3,Basic Cases,Samsung Galaxy S21+ 5G LED View Cover Black,SAMSUNG,S21+,"['Easy and convenient control Lighting up the front of your phone, the easy to see LED icons light up and keep you notified or allow you to do simple tasks without needing to open the cover', 'Made for Samsung Galaxy This LED View mobile phone case is compatible with the Samsung Galaxy S21+, providing an ideal fit with your smartphone', 'Hold on to whats important This wallet-style folio case lets you tuck away a bank or travel card in the interior pocket of your mobile phone case so its always close at hand', ""All-round protection Both the back of your smartphone and the Infinity-O Display are covered with this case, when it's on, it envelops your phone to shield it from bumps, scratches and knocks"", 'Official Samsung Galaxy phone case This is a genuine Samsung Original smartphone case']",3237,4.3,585,https://m.media-amazon.com/images/I/81QWD7oHNuL.__AC_SX300_SY300_QL70_ML2_.jpg,Samsung Galaxy S21+ 5G LED View Cover Black,1.0
419,B08VTLV4FH,Basic Cases,"OtterBox Samsung Galaxy A12 Commuter Series Lite Case - Black, Slim & Tough, Pocket-Friendly, with Open Access to Ports and Speakers (no Port Covers),",OtterBox,Samsung Galaxy A12,"['Compatible with Samsung Galaxy A12', 'DOES NOT come with a screen protector', 'Soft inner and hard outer layers absorb and deflect impacts, open access to ports and speakers (no port covers)', 'Thin profile slips in and out of pockets', ""Trusted OtterBox Quality With OtterBox, you're not just buying a case, you're investing in peace of mind.""]",498,4.7,4,https://m.media-amazon.com/images/I/61rHWSniT+L._AC_SY300_SX300_.jpg,OtterBox Samsung Galaxy A12 Commuter Series Lite Case,1.0
420,B0DJC5FWXL,Basic Cases,"Ringke Fusion [Oil & Dirt Resistant] Compatible with Samsung Galaxy S24 FE Case, UV Coating for Scratch & Discoloration Resistant, Shockproof Air Pockets - Matte Clear",Ringke,Galaxy S24 FE,"['Hybrid case with PC back panel and TPU bumper frames', 'Anti-Fingerprint technology prevents oily smudges', 'Frosted coating feels velvety soft', 'Supports wireless charging and works with phone grips', 'Prevent accidental drops by using built-in lanyard holes']",2407,4.4,19,https://m.media-amazon.com/images/I/71OoqXQ6F1L.__AC_SX300_SY300_QL70_ML2_.jpg,Ringke Fusion [Oil & Dirt Resistant] Compatible with Samsung Galaxy S24 FE Case,1.0
422,B0DN65T197,Basic Cases,"TORRAS Shockproof for Samsung Galaxy S25 Ultra Case, [Non-Yellowing] [12FT Military-Grade Protection] Transparent Slim Case for Samsung S25 Ultra Case, Diamond Clear, Hard, Guardian Series",TORRAS,For Samsung Galaxy S25 Ultra Case,"['[Ultra-Protection, Beyond Military-Grade Level] TORRAS X-Shock air cushioning structure and highly resilient TPU material offer beyond military-grade protection to ensure your phone gets covered on all sides. The delicate screen and camera lens are protected by 1.7mm and 1.2mm raised bezels, effectively preventing scratches or accidental damage. Rigorously tested over 4000 times, this diamond clear S25 ultra phone case bids farewell to case cracks and camera scratches, giving you total peace of mind even during shocks and drops.', ""[Non-Yellowing Bright, Stylish and Durable] A Transparent Hard Case Highlights Your Device's Natural Beauty. Adopted Thermoplastic Polyurethane, nano antioxidant coating, Nano-Oleophobic and hydrophobic coating as well as exclusive blue-molecule tech, it virtually eliminates 99.9% of yellowing due to sweat. Diamond Clear, Beauty in every view."", '[16-Year Craftsmanship, Over 10 Upgrades] As a pioneer in Guardian Protection, TORRAS has continuously refined our materials, embedding robust defense into every facet of our case. Ultra-Secure Shield offers Military-Standard Protection for diamond clear Samsung S25 Ultra Case, delivering satisfaction to over 60,000,000 customers.', '[Slim Style, Premium Grip] Graced with a Nano-Oleophobic and hydrophobic coating, ultra thin s25 ultra case wards off smudges and scratches with ease. Unlike ordinary cases made from cheap plastic, our three-layer coating design effortlessly achieves anti-stain, anti-fingerprint, and scratch-resistant properties. The exquisite texture on the sides enhances grip comfort, letting you say goodbye to slippery or bulky handling. Embrace elegance in every use.', '[Independent Buttons, Perfect 11 Fit] The colorful independent buttons offer effortless pressing and swift responsiveness, delivering exceptional tactile feedback for an enhanced user experience. Fits your phone like a glove, ensuring snug protection with effortless clicking. With two complimentary sets of colored buttons, you can express your individuality. Your Detachable Colorful Buttons Customize Your Unique Style.', ""[Your Satisfaction, Our Priority] ONLY compatible with Samsung Galaxy S25 ultra case 6.8 inch (2025). It supports official wireless charging. A 180-day manufacturer's warranty is promised. Should you have any issues, please get in touch with the TORRAS Care team via Amazon's Message Center. We are always here, ready to help!""]",4565,4.7,92,https://m.media-amazon.com/images/I/71GSBiCwOvL.__AC_SX300_SY300_QL70_ML2_.jpg,TORRAS Shockproof for Samsung Galaxy S25 Ultra Case,1.0
423,B083M4YR94,Basic Cases,Samsung Original Galaxy S20 Ultra 5G Silicone Cover/Mobile Phone Case - Navy,SAMSUNG,Samsung Galaxy S20 Ultra,"[""Silky smooth and elegant Soft, matte silicone surrounds your smartphone for a silky finish you won't want to put down and because it's so comfortable in your hands, you won't have to"", 'Made for Samsung Galaxy This silicone mobile phone case is compatible with the Samsung Galaxy S20 Ultra 5G, providing an ideal fit with your smartphone', 'Slender form, serious safeguarding At 1.4 mm thick, it keeps the slim profile of your Galaxy phone intact while protecting from shocks and bumps', 'Wireless charging compatible The thin design allows your smartphone is compatible with your wireless charger, allowing you to get back to full power without removing the case', 'Official Samsung Galaxy phone case This is a genuine Samsung Original mobile phone cover and comes with a 1 year warranty']",3390,4.5,165,https://m.media-amazon.com/images/I/61zyCmkx3BL.__AC_SY300_SX300_QL70_ML2_.jpg,Samsung Original Galaxy S20 Ultra 5G Silicone Cover/Mobile Phone Case,1.0
424,B0DTHTHQ21,Basic Cases,"OtterBox Defender Case for Samsung Galaxy S25, Shockproof, Drop Proof, Ultra-Rugged, Protective Case, 7X Tested to Military Standard, Purple",OtterBox,Samsung Galaxy S25,"['OtterBox Defender Series Samsung Galaxy S25 case undergoes thousands of hours of drop testing to ensure your smartphone gets the utmost protection. Defender Series has rugged drop protection with 7 times as many drops as military standard (MIL-STD-810G 516.6).', ""The tri-layer defense with a silicone cover to resist bumps, rigid inner shell to hold your phone in place and a memory-foam backing for stability. While its raised edges protect your smartphone's camera and screen from serious drops and scrapes."", 'Port covers block dust, dirt and debris from getting into jacks and ports.', 'Defender Series contains a minimum of 45% recycled content, consisting of 100% recycled plastics. OtterBox Defender Series provides built-in anchors to let you connect phone straps to prevent drops.', 'Pair your case with a scratch resistant and durable OtterBox screen protector for total, 360-degree protection.', 'Compatible with Samsung Galaxy S25', 'Reduced Waste Packaging At OtterBox weve taken concrete steps to reduce our impact, thats why we made our retail packaging from sustainable materials that are fully recyclable and use nearly no plastic.']",3735,4.4,210,https://m.media-amazon.com/images/I/71+QY9MYyyL._AC_SY300_SX300_.jpg,OtterBox Defender Case for Samsung Galaxy S25,1.0
425,B0CQKQTRYR,Basic Cases,"OtterBox Samsung Galaxy S24 Ultra Commuter Series Case - GET Your Greens, Slim & Tough, Pocket-Friendly, with Port Protection",OtterBox,Compatible with Samsung Galaxy S24 Ultra,"[""Perfect Fit for Samsung Galaxy S24 Ultra Precision-engineered exclusively for your device, this OtterBox case offers a flawless fit. It not only preserves your phone's sleek design but also ensures unparalleled protection against everyday hazards."", 'Rugged Multi-Layer Defense Featuring dual-layer construction with a rigid shell and internal rubber layer, our case exceeds 3X military drop standards (MIL-STD-810G 516.6), crafted from over 35% recycled plastic for eco-conscious resilience.', ""Secure Grip, Streamlined Protection Rely on the OtterBox legacy with Commuter Seriestotal protection with rubber-gripped edges for a secure hold. It's a slim, easy-to-install case providing durable quality and a precise fit for hassle-free defense"", 'Wireless Charging Compatible Its slim profile is pocket-friendly, offering protection and ease for your on-the-go lifestyle', ""Trusted OtterBox Quality With OtterBox, you're not just buying a case, you're investing in peace of mind.""]",2407,4.6,560,https://m.media-amazon.com/images/I/71pQNlgpHvL.__AC_SX300_SY300_QL70_ML2_.jpg,OtterBox Samsung Galaxy S24 Ultra Commuter Series Case,1.0
426,B0DJ35NLRQ,Basic Cases,"OtterBox Defender Case for Samsung Galaxy S24 FE, Shockproof, Drop Proof, Ultra-Rugged, Protective Case, 7X Tested to Military Standard, Purple",OtterBox,Samsung Galaxy S24 FE,"['OtterBox Defender Series Samsung Galaxy S24 FE case undergoes thousands of hours of drop testing to ensure your smartphone gets the utmost protection. Defender Series has rugged drop protection with 7 times as many drops as military standard (MIL-STD-810G 516.6).', ""The tri-layer defense with a silicone cover to resist bumps, rigid inner shell to hold your phone in place and a memory-foam backing for stability. While its raised edges protect your smartphone's camera and screen from serious drops and scrapes."", 'Port covers block dust and dirt', 'Defender Series contains a minimum of 45% recycled content, consisting of 100% recycled plastics. OtterBox Defender Series provides built-in anchors to let you connect phone straps to prevent drops.', 'Pair your case with a scratch resistant and durable OtterBox screen protector for total, 360-degree protection.', 'Compatible with Samsung Galaxy S24 FE', 'The product is delivered without retail packaging to reduce environmental impacts by curtailing packaging waste. This helps us move closer to a more sustainable future.']",2739,4.2,12,https://m.media-amazon.com/images/I/719os31TDTL.__AC_SX300_SY300_QL70_ML2_.jpg,OtterBox Defender Case for Samsung Galaxy S24 FE,1.0
427,B0B3ZBNLY8,Basic Cases,"SAMSUNG Galaxy Z Flip 4 Silicone Strap Cover, Protective Phone Case with Finger Grip, Matte Finish, Soft Surface, Handheld Design, US Version, Black",SAMSUNG,Samsung Galaxy Z Flip4,"['GRIP AND CARRY WITH CONFIDENCE With the Silicone Cover with Strap, you can carry your Galaxy Z Flip4 by sliding your fingers into a strap of your choice that allows for a firm, yet comfortable, grip', ""HANDHELD STYLE In addition to the strap, the phone case's matte finish and soft surface makes it more pleasurable to the eyes and comfortable in your hand"", 'GIVE IT YOUR PERSONAL TOUCH Come alive in the detail, Make your smartphone case your very own by replacing the standard strap with one of many available designs that better express who you are']",1328,4.6,347,https://m.media-amazon.com/images/I/61iEIs5BHRL.__AC_SY300_SX300_QL70_ML2_.jpg,SAMSUNG Galaxy Z Flip 4 Silicone Strap Cover,1.0
428,B06ZY5R1HG,Basic Cases,"Speck Products Presidio Clear Case for Samsung J7 (2017) Smartphone, Clear/Clear",Speck,GALAXY J7 2017,"['Case designed to fit Samsung J7 (2017), Galaxy J7 Perx (Sprint), Galaxy J7 V (Verizon), Galaxy J7 Prime (T-Mobile), Galaxy J7 (US Cellular), Galaxy J7 Sky Pro (Tracfone)', '8-Foot Drop Tested. To ensure that Presidio CLEAR offers the ultimate protection for your Galaxy J7 V, it has been dropped from a height of 8 feet multiple times by a third-party laboratory.', 'IMPACTIUM CLEAR. IMPACTIUM CLEAR is a dynamic shock-absorbing material that absorbs and disperses force away from your Galaxy J7 V.', 'Patented raised-bezel screen protection. IMPACTIUM CLEAR raised bezel guards screen from direct drops onto phone face and prevents damage when lying flat.', 'Responsive button protection. IMPACTIUM CLEAR protects volume and power buttons while maintaining true button responsiveness.']",3390,4.6,276,https://m.media-amazon.com/images/I/616SAclgzyL.__AC_SX300_SY300_QL70_ML2_.jpg,Speck Products Presidio Clear Case for Samsung J7 (2017) Smartphone,1.0
429,B06ZY5R1HG,Basic Cases,"Speck Products Presidio Clear Case for Samsung J7 (2017) Smartphone, Clear/Clear",Speck,GALAXY J7 V,"['Case designed to fit Samsung J7 (2017), Galaxy J7 Perx (Sprint), Galaxy J7 V (Verizon), Galaxy J7 Prime (T-Mobile), Galaxy J7 (US Cellular), Galaxy J7 Sky Pro (Tracfone)', '8-Foot Drop Tested. To ensure that Presidio CLEAR offers the ultimate protection for your Galaxy J7 V, it has been dropped from a height of 8 feet multiple times by a third-party laboratory.', 'IMPACTIUM CLEAR. IMPACTIUM CLEAR is a dynamic shock-absorbing material that absorbs and disperses force away from your Galaxy J7 V.', 'Patented raised-bezel screen protection. IMPACTIUM CLEAR raised bezel guards screen from direct drops onto phone face and prevents damage when lying flat.', 'Responsive button protection. IMPACTIUM CLEAR protects volume and power buttons while maintaining true button responsiveness.']",3390,4.6,276,https://m.media-amazon.com/images/I/616SAclgzyL.__AC_SX300_SY300_QL70_ML2_.jpg,Speck Products Presidio Clear Case for Samsung J7 (2017) Smartphone,1.0
430,B06ZY5R1HG,Basic Cases,"Speck Products Presidio Clear Case for Samsung J7 (2017) Smartphone, Clear/Clear",Speck,GALAXY HALO,"['Case designed to fit Samsung J7 (2017), Galaxy J7 Perx (Sprint), Galaxy J7 V (Verizon), Galaxy J7 Prime (T-Mobile), Galaxy J7 (US Cellular), Galaxy J7 Sky Pro (Tracfone)', '8-Foot Drop Tested. To ensure that Presidio CLEAR offers the ultimate protection for your Galaxy J7 V, it has been dropped from a height of 8 feet multiple times by a third-party laboratory.', 'IMPACTIUM CLEAR. IMPACTIUM CLEAR is a dynamic shock-absorbing material that absorbs and disperses force away from your Galaxy J7 V.', 'Patented raised-bezel screen protection. IMPACTIUM CLEAR raised bezel guards screen from direct drops onto phone face and prevents damage when lying flat.', 'Responsive button protection. IMPACTIUM CLEAR protects volume and power buttons while maintaining true button responsiveness.']",3390,4.6,276,https://m.media-amazon.com/images/I/616SAclgzyL.__AC_SX300_SY300_QL70_ML2_.jpg,Speck Products Presidio Clear Case for Samsung J7 (2017) Smartphone,1.0
431,B06ZY5R1HG,Basic Cases,"Speck Products Presidio Clear Case for Samsung J7 (2017) Smartphone, Clear/Clear",Speck,GALAXY J7 PERX,"['Case designed to fit Samsung J7 (2017), Galaxy J7 Perx (Sprint), Galaxy J7 V (Verizon), Galaxy J7 Prime (T-Mobile), Galaxy J7 (US Cellular), Galaxy J7 Sky Pro (Tracfone)', '8-Foot Drop Tested. To ensure that Presidio CLEAR offers the ultimate protection for your Galaxy J7 V, it has been dropped from a height of 8 feet multiple times by a third-party laboratory.', 'IMPACTIUM CLEAR. IMPACTIUM CLEAR is a dynamic shock-absorbing material that absorbs and disperses force away from your Galaxy J7 V.', 'Patented raised-bezel screen protection. IMPACTIUM CLEAR raised bezel guards screen from direct drops onto phone face and prevents damage when lying flat.', 'Responsive button protection. IMPACTIUM CLEAR protects volume and power buttons while maintaining true button responsiveness.']",3390,4.6,276,https://m.media-amazon.com/images/I/616SAclgzyL.__AC_SX300_SY300_QL70_ML2_.jpg,Speck Products Presidio Clear Case for Samsung J7 (2017) Smartphone,1.0
432,B06ZY5R1HG,Basic Cases,"Speck Products Presidio Clear Case for Samsung J7 (2017) Smartphone, Clear/Clear",Speck,GALAXY J7 PRIME,"['Case designed to fit Samsung J7 (2017), Galaxy J7 Perx (Sprint), Galaxy J7 V (Verizon), Galaxy J7 Prime (T-Mobile), Galaxy J7 (US Cellular), Galaxy J7 Sky Pro (Tracfone)', '8-Foot Drop Tested. To ensure that Presidio CLEAR offers the ultimate protection for your Galaxy J7 V, it has been dropped from a height of 8 feet multiple times by a third-party laboratory.', 'IMPACTIUM CLEAR. IMPACTIUM CLEAR is a dynamic shock-absorbing material that absorbs and disperses force away from your Galaxy J7 V.', 'Patented raised-bezel screen protection. IMPACTIUM CLEAR raised bezel guards screen from direct drops onto phone face and prevents damage when lying flat.', 'Responsive button protection. IMPACTIUM CLEAR protects volume and power buttons while maintaining true button responsiveness.']",3390,4.6,276,https://m.media-amazon.com/images/I/616SAclgzyL.__AC_SX300_SY300_QL70_ML2_.jpg,Speck Products Presidio Clear Case for Samsung J7 (2017) Smartphone,1.0
433,B06ZY5R1HG,Basic Cases,"Speck Products Presidio Clear Case for Samsung J7 (2017) Smartphone, Clear/Clear",Speck,GALAXY J7 SKY PRO,"['Case designed to fit Samsung J7 (2017), Galaxy J7 Perx (Sprint), Galaxy J7 V (Verizon), Galaxy J7 Prime (T-Mobile), Galaxy J7 (US Cellular), Galaxy J7 Sky Pro (Tracfone)', '8-Foot Drop Tested. To ensure that Presidio CLEAR offers the ultimate protection for your Galaxy J7 V, it has been dropped from a height of 8 feet multiple times by a third-party laboratory.', 'IMPACTIUM CLEAR. IMPACTIUM CLEAR is a dynamic shock-absorbing material that absorbs and disperses force away from your Galaxy J7 V.', 'Patented raised-bezel screen protection. IMPACTIUM CLEAR raised bezel guards screen from direct drops onto phone face and prevents damage when lying flat.', 'Responsive button protection. IMPACTIUM CLEAR protects volume and power buttons while maintaining true button responsiveness.']",3390,4.6,276,https://m.media-amazon.com/images/I/616SAclgzyL.__AC_SX300_SY300_QL70_ML2_.jpg,Speck Products Presidio Clear Case for Samsung J7 (2017) Smartphone,1.0
434,B09NB7HDTF,Basic Cases,"SAMSUNG Galaxy S22+ S-View Flip Cover, Protective Phone Case, Tap Control, Cutting Edge Design, US Version, Black, (EF-ZS906CBEGUS)",SAMSUNG,Samsung Galaxy S22 Plus,"['USE YOUR PHONE, SCREEN UNSEEN Stay on top of alerts and notifications even without opening the cover, Icons keep you aware of what you need to know, like text messages, battery life, time and more', 'EASY TAP CONTROL Use your smartphone without laying a finger on the screen, Touch the cover to do basic functions like answering or rejecting calls and pressing pause on your music', 'CUTTING-EDGE DESIGN A clear strip along the side of the cover lets your phone peek out, It also adds a sleek touch to the design of the case', 'PROTECTED FROM ALL SIDES With the flip cover on the front and the case on the back, the S-View Flip Cover surrounds your phone to safeguard it, It even fits snugly to secure the exterior parts, like the camera and buttons']",747,4.6,283,https://m.media-amazon.com/images/I/51qOsRd8BAL.__AC_SX300_SY300_QL70_ML2_.jpg,SAMSUNG Galaxy S22+ S,1.0
436,B09P3GRRM1,Basic Cases,"SUPCASE UB Edge Pro Series Case for Samsung Galaxy S22 Ultra 5G (2022 Release), Slim Frame Clear Protective Case with Built-in Screen Protector (Ruddy)",SUPCASE,Samsung Galaxy S22 Ultra,"['Made of high quality hard PC + soft TPU material, protective, durable and stylish.', 'Scratch-resistant and fade-resistant transparent back allows to show off the beauty of your smartphone.', 'Raised edges on the back corners protect the camera lens from scratches.', 'Built-in screen protector prevents scratches without compromising touch sensitivity.', 'ONLY compatible with Samsung Galaxy S22 Ultra 5G (2022).']",1992,4.2,3,https://m.media-amazon.com/images/I/81yOlRC3AHL.__AC_SX300_SY300_QL70_ML2_.jpg,SUPCASE UB Edge Pro Series Case for Samsung Galaxy S22 Ultra 5G (2022 Release),1.0
439,B0DTHQZB4X,Basic Cases,"OtterBox Symmetry Series Soft Touch Case for Samsung Galaxy S25+, Shockproof, Drop-Proof, Slim Protective Case, 3X More Drops Than Military Standard, Black",OtterBox,Samsung Galaxy S25+,"['The Samsung Galaxy S25+ case of the ultra-slim Symmetry Series Soft Touch undergoes thousands of hours of drop tests to ensure the greatest possible protection for your smartphone', 'Protect your smartphone with the Samsung Galaxy S25+ case of the ultra-slim Symmetry Series Soft Touch, made of silicone with a comfortable feel that is easy to install and withstands three times as many drops as the military standard (MIL-STD-810G 516.6) claims that are 78 individual drops from a height of 1.22 m', ""The raised edges of the Symmetry Soft Touch case from OtterBox protects your smartphone's camera and screen from heavy drops and scratches. Built-in anchors allow you to connect mobile phone straps and pendants"", 'The Symmetry Series Soft Touch contains at least 45% recycled material that is made from 100% recycled plastic, the Symmetry for MagSafe series from OtterBox offers impeccable, elegant and stylish protection from scratches and cracks', 'Combine your case with a scratch-resistant and robust OtterBox screen protector for complete all-round protection', 'Compatible with Samsung Galaxy S25+', 'WASTE REDUCED PACKAGING We at OtterBox have taken concrete steps to reduce our environmental impact, which is why we make our retail packaging from sustainable materials that are completely recyclable and use almost no plastic']",3912,4.3,8,https://m.media-amazon.com/images/I/61c2+9YLbbL._AC_SY300_SX300_.jpg,OtterBox Symmetry Series Soft Touch Case for Samsung Galaxy S25+,1.0
442,B0CXF93QMY,Basic Cases,"OtterBox Samsung Galaxy A35 Prefix Series Case - Black, Ultra-Thin, Pocket-Friendly, Raised Edges Protect Camera & Screen, Wireless Charging Compatible (Single Unit Ships in Polybag)",OtterBox,Samsung Galaxy A35,"['Compatible with Samsung Galaxy A35', 'Ultra-thin and trendy case thats DROP+ drop tested to military standard (MIL-STD-810G 516.6)', 'Made with more than 50% recycled plastic and wireless charging compatible', 'Hard case with a soft grip is easy to install and remove', ""Trusted OtterBox Quality With OtterBox, you're not just buying a case, you're investing in peace of mind.""]",2869,4.4,50,https://m.media-amazon.com/images/I/61mA+CC1pvL._AC_SY300_SX300_.jpg,OtterBox Samsung Galaxy A35 Prefix Series Case,1.0
443,B083M4FMFS,Basic Cases,Samsung Original Galaxy S20+ 5G Kvadrat Recycled Polyester Mobile Phone Cover/Smartphone Case  Grey,SAMSUNG,Samsung Galaxy S20,"['Made for Samsung Galaxy The Samsung Original Kvadrat Cover is compatible with the Samsung Galaxy S20+, providing an ideal fit with your mobile phone', 'Revive a sustainable texture The Kvadrat Cover is made of the textile Revive, made from post-consumer recycled polyester (PET) and is especially created with a focus to reduce environmental impact', ""Designed for durability The Kvadrat Cover is thin and stylish, with a striking shape that maintains Galaxy S20+'s ergonomic design, while protecting your phone from drops and damage"", 'Official Samsung Galaxy phone case This is a genuine Samsung Original smartphone case and comes with a 1-year warranty']",3237,4.1,186,https://m.media-amazon.com/images/I/61nG-YuJ4ML.__AC_SY300_SX300_QL70_ML2_.jpg,Samsung Original Galaxy S20+ 5G Kvadrat Recycled Polyester Mobile Phone Cover/Smartphone Case  Grey,1.0
444,B0977MBTR7,Basic Cases,"Samsung Galaxy Z Flip 3 Phone Case, Silicone Protective Cover with Strap, Heavy Duty, Shockproof Smartphone Protector, US Version, White,EF-GF711TWEGUS",SAMSUNG,Samsung Galaxy Z Flip3,"['Get Strapped In On The Back Is A Strap To Keep The Phone Securely On Your Hand, It Adds Style To The Phone As Well As Helping You Keep A Good Grip', 'Handheld Style The Easy Grip Of Your Phone Is Made Even More Comfortable With The Soft Grip Material On The Silicone Cover With Strap, A Matte Finish Enhances The Softness And Ups The Style Factor', ""A Strap That Makes A Statement Choose Your Case'S Hue To Match Your Phone Or Make A Bold Statement, For Extra Style, The Case Comes With A Built-In Hand Strap That Provides A Pop Of Contrasting Color"", 'Included Components Holster']",4067,4.5,503,https://m.media-amazon.com/images/I/61XC1vnhwiL.__AC_SY300_SX300_QL70_ML2_.jpg,Samsung Galaxy Z Flip 3 Phone Case,1.0
446,B0CMY8L4JB,Basic Cases,"Samsung Galaxy Official S24+ Smart View Wallet Case, Violet",SAMSUNG,Samsung Galaxy S24 Plus,"['Samsung original covers are perfectly adapted to Samsung smartphones and their uses, thus combining protection, comfort and design in an ideal way.', 'Perfect for making your phone even more secure in your hand', 'Protected against damage from all sides', 'Easy to use and comfortable. It is scratch resistant and durable']",3403,4.5,430,https://m.media-amazon.com/images/I/71PykJyD8NL.__AC_SY300_SX300_QL70_ML2_.jpg,Samsung Galaxy Official S24+ Smart View Wallet Case,1.0
447,B09NB67S91,Basic Cases,"SAMSUNG Galaxy S22+ S-View Flip Cover, Protective Phone Case, Tap Control, Cutting Edge Design, US Version, Burgundy,EF-ZS906CEEGUS",SAMSUNG,Samsung Galaxy S22 Plus,"['USE YOUR PHONE, SCREEN UNSEEN Stay on top of alerts and notifications even without opening the cover, Icons keep you aware of what you need to know, like text messages, battery life, time and more', 'EASY TAP CONTROL Use your smartphone without laying a finger on the screen, Touch the cover to do basic functions like answering or rejecting calls and pressing pause on your music', 'CUTTING-EDGE DESIGN A clear strip along the side of the cover lets your phone peek out, It also adds a sleek touch to the design of the case', 'PROTECTED FROM ALL SIDES With the flip cover on the front and the case on the back, the S-View Flip Cover surrounds your phone to safeguard it, It even fits snugly to secure the exterior parts, like the camera and buttons']",498,4.4,68,https://m.media-amazon.com/images/I/717YpXA1vKL.__AC_SY300_SX300_QL70_ML2_.jpg,SAMSUNG Galaxy S22+ S,1.0
448,B0BQ3QVB73,Basic Cases,"SAMSUNG Galaxy S23 Leather Phone Case, Premium Protective Cover w/Front and Back Protection, Soft Grip, US Version, EF-VS911LBEGUS, Black",SAMSUNG,Samsung Galaxy S23,"['GENUINELY CHIC Make an impression, Made of genuine leather and featuring a slender silhouette, this case gives your phone an elegant finish to suit any style', 'SLEEK PROTECTION Made to look good while it helps protect, the Galaxy S23 Leather Case envelops your phone from corner to corner to help keep it safe', 'SMOOTH STYLE WITH A SOFT GRIP The smooth texture of the premium leather feels comfortable in your hand and allows you to hold the device with ease for a long period of time', 'DEVICE COMPATIBILITY The Samsung Galaxy S23 Leather Case is compatible for use with the Samsung Galaxy S23 smartphone']",3237,4.4,65,https://m.media-amazon.com/images/I/615U+TaSqOL._AC_SY300_SX300_.jpg,SAMSUNG Galaxy S23 Leather Phone Case,1.0
